Date,Departure,Destination,Airline,Price,Departure Time,Arrival Time,Stops,Duration,Flight Type
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,3859,07:20,11:20+1,1 stop,35h 00m,Economy Basic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,3859,17:55,22:00+1,1 stop,35h 05m,Economy Basic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,3859,12:20,18:10+1,1 stop,36h 50m,Economy Basic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,3859,05:05,11:20+1,1 stop,37h 15m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,United Airlines,3894,11:55,12:41+1,1 stop,31h 46m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,SWISS,3971,05:20,14:40+1,2 stops,40h 20m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,3982,16:20,20:25+1,1 stop,35h 05m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,United Airlines,3982,16:20,20:25+1,1 stop,35h 05m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,3982,07:55,13:40+1,1 stop,36h 45m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,United Airlines,3982,07:55,13:40+1,1 stop,36h 45m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"Austrian Airlines, United Airlines",4011,15:40,20:25+1,2 stops,35h 45m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"Austrian Airlines, United Airlines",4011,15:40,20:25+1,2 stops,35h 45m,Economy Basic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"Austrian Airlines, United Airlines",4011,15:40,20:25+1,2 stops,35h 45m,Economy Basic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"Austrian Airlines, United Airlines",4011,15:40,20:25+1,2 stops,35h 45m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"Austrian Airlines, United Airlines",4011,15:40,20:25+1,2 stops,35h 45m,Economy Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"Austrian Airlines, United Airlines",4011,15:40,20:25+1,2 stops,35h 45m,Economy Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"Austrian Airlines, United Airlines",4011,15:40,20:25+1,2 stops,35h 45m,Economy Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"Austrian Airlines, United Airlines",4011,15:40,20:25+1,2 stops,35h 45m,Economy Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"Austrian Airlines, United Airlines",4011,06:05,13:40+1,2 stops,38h 35m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"Austrian Airlines, United Airlines",4011,06:05,13:40+1,2 stops,38h 35m,Economy Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"Austrian Airlines, United Airlines",4011,06:05,13:40+1,2 stops,38h 35m,Basic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,SWISS,4012,05:20,14:40+1,2 stops,40h 20m,Flexible
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,SWISS,4037,05:20,14:40+1,2 stops,40h 20m,Economy (partially refundable)
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,SWISS,4037,05:20,14:40+1,2 stops,40h 20m,Economy Basic Plus
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,SWISS,4037,05:20,14:40+1,2 stops,40h 20m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,4045,16:20,20:25+1,1 stop,35h 05m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,4045,07:55,13:40+1,1 stop,36h 45m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4052,16:10,15:40+1,2 stops,30h 30m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4052,16:10,15:40+1,2 stops,30h 30m,Eco Special
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4067,16:10,20:25+1,2 stops,35h 15m,Eco Flex
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4067,16:10,20:25+1,2 stops,35h 15m,Eco Special
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4067,16:10,20:25+1,2 stops,35h 15m,Eco Flex
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4067,16:10,20:25+1,2 stops,35h 15m,Eco Special
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4067,16:10,20:25+1,2 stops,35h 15m,Eco Flex
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Multiple Airlines,4067,15:40,20:25+1,2 stops,35h 45m,Eco Flex
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"Austrian Airlines, United Airlines",4067,15:40,20:25+1,2 stops,35h 45m,Eco Flex
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,United Airlines,4084,07:00,13:40+1,2 stops,37h 40m,Eco Flex
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,United Airlines,4084,07:00,13:40+1,2 stops,37h 40m,Eco Flex
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4107,07:55,13:20+1,2 stops,36h 25m,Eco Flex
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4107,07:55,13:20+1,2 stops,36h 25m,Eco Flex
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4107,05:15,13:20+1,2 stops,39h 05m,Eco Special
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4107,05:15,13:20+1,2 stops,39h 05m,Eco Flex
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,4109,17:10,20:25+1,2 stops,34h 15m,Eco Special
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,4109,17:10,20:25+1,2 stops,34h 15m,Eco Flex
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,4138,07:00,13:40+1,2 stops,37h 40m,Eco Flex
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,4343,17:10,20:25+1,2 stops,34h 15m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,ITA Airways,4447,14:30,18:50+1,1 stop,35h 20m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,ITA Airways,4447,09:15,14:25+1,1 stop,36h 10m,Economy Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,ITA Airways,4451,14:30,14:25+1,1 stop,30h 55m,Economy Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,United Airlines,4584,07:00,12:41+1,2 stops,36h 41m,Flexible
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Air Europa,4682,16:05,17:50+1,1 stop,32h 45m,Basic Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,4752,16:20,15:40+1,2 stops,30h 20m,Flexible
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"Lufthansa, Condor",4767,16:20,14:05+1,1 stop,28h 45m,Flexible
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,4990,16:20,15:40+1,2 stops,30h 20m,Flexible
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"SWISS, Air Canada",5339,05:20,20:27,2 stops,22h 07m,Flexible
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"SWISS, Air Canada",5362,05:20,22:21,2 stops,24h 01m,Flexible
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Virgin Atlantic,5549,06:50,19:35,1 stop,19h 45m,Flexible
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Air Europa,5757,16:05,12:55+1,1 stop,27h 50m,Economy (partially refundable)
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"EL AL, Virgin Atlantic",6036,09:05,21:05,1 stop,19h 00m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"EL AL, Virgin Atlantic",6036,09:05,23:05,1 stop,21h 00m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"EL AL, Virgin Atlantic",6099,03:10,15:20,1 stop,19h 10m,Economy (partially refundable)
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"EL AL, Virgin Atlantic",6099,03:10,16:55,1 stop,20h 45m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"EL AL, Virgin Atlantic",6099,03:10,18:10,1 stop,22h 00m,Economy (partially refundable)
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"EL AL, Virgin Atlantic",6215,03:10,14:55,1 stop,18h 45m,Economy Basic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Air France,6279,05:15,15:10,1 stop,16h 55m,Economy Basic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Air France,6282,07:50,17:00,1 stop,16h 10m,Economy Basic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,6285,05:15,15:10,1 stop,16h 55m,Economy Basic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Air France,6300,07:50,16:00,1 stop,15h 10m,Economy Basic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Air France,6300,07:50,19:10,1 stop,18h 20m,Economy Basic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Air France,6300,07:50,20:55,1 stop,20h 05m,Economy Basic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Air France,6300,07:50,21:45,1 stop,20h 55m,Economy Basic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,6308,05:15,15:50,1 stop,17h 35m,Economy Basic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,6308,05:15,19:30,1 stop,21h 15m,Economy Basic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Air France,6308,05:15,19:30,1 stop,21h 15m,Economy Basic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"EL AL, Virgin Atlantic",6319,09:05,19:35,1 stop,17h 30m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"EL AL, Virgin Atlantic",6342,09:05,18:10,1 stop,16h 05m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,6355,05:15,16:51,2 stops,18h 36m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Air France,6355,05:15,16:51,2 stops,18h 36m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Air France,6355,05:15,17:01,2 stops,18h 46m,Economy Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,6355,05:15,17:01,2 stops,18h 46m,Economy Basic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"EL AL, Virgin Atlantic",6378,03:10,13:55,1 stop,17h 45m,Economy Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"EL AL, Virgin Atlantic",6378,03:10,19:35,1 stop,23h 25m,Economy Basic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Delta,6394,11:35,20:27,1 stop,15h 52m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Delta,6394,11:35,07:22+1,1 stop,26h 47m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Air France,6418,16:05,10:50+1,1 stop,25h 45m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,6425,05:15,16:00,2 stops,17h 45m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Air France,6425,05:15,16:00,2 stops,17h 45m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,6425,05:15,19:10,2 stops,20h 55m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,6425,05:15,19:10,2 stops,20h 55m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,6425,05:15,19:10,2 stops,20h 55m,Economy Basic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,6465,07:50,19:30,2 stops,18h 40m,Economy Basic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,6466,05:15,20:10,2 stops,21h 55m,Economy (partially refundable)
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,6466,05:15,20:10,2 stops,21h 55m,Economy (partially refundable)
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Air France,6473,07:50,21:05,2 stops,20h 15m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Air France,6473,07:50,21:05,2 stops,20h 15m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,6484,05:15,16:55,2 stops,18h 40m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,6484,05:15,16:55,2 stops,18h 40m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,6484,05:15,18:10,2 stops,19h 55m,Economy Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,6484,05:15,18:10,2 stops,19h 55m,Economy Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,6484,05:15,21:05,2 stops,22h 50m,Economy Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,6484,05:15,21:05,2 stops,22h 50m,Economy Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,6484,05:15,21:05,2 stops,22h 50m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,6484,05:15,21:05,2 stops,22h 50m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,6484,05:15,21:05,2 stops,22h 50m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,6498,05:15,17:00,2 stops,18h 45m,Economy (partially refundable)
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Air France,6617,05:15,19:10,2 stops,20h 55m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Air France,6617,05:15,19:10,2 stops,20h 55m,Economy Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Air France,6617,05:15,19:10,2 stops,20h 55m,Economy Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Air France,6624,07:50,19:30,2 stops,18h 40m,Economy Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Delta,6682,07:50,17:00,1 stop,16h 10m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Delta,6699,07:50,16:00,1 stop,15h 10m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Delta,6699,07:50,19:10,1 stop,18h 20m,Upper Class
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Delta,6699,07:50,20:55,1 stop,20h 05m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Delta,6699,07:50,21:45,1 stop,20h 55m,Economy Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Delta,6930,06:50,15:20,1 stop,15h 30m,Economy Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Delta,6930,06:50,16:55,1 stop,17h 05m,Economy Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Delta,6930,06:50,18:10,1 stop,18h 20m,Economy Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Delta,6930,06:50,19:35,1 stop,19h 45m,Economy Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Delta,6930,06:50,21:05,1 stop,21h 15m,Economy Classic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Emirates,2901,12:40,19:00+2,2 stops,61h 20m,Business Leisure
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Emirates,2901,12:40,19:00+2,2 stops,61h 20m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Emirates,3236,11:50,19:00+2,2 stops,62h 10m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Emirates,3626,18:25,19:00+2,2 stops,55h 35m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Emirates,3626,18:25,19:00+2,2 stops,55h 35m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Ethiopian Air,4016,00:45,19:00+1,2 stops,49h 15m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4034,01:05,15:40+1,2 stops,45h 35m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4034,01:05,15:40+1,2 stops,45h 35m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4034,01:05,15:40+1,2 stops,45h 35m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4034,01:05,15:40+1,2 stops,45h 35m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4034,01:05,15:40+1,2 stops,45h 35m,Economy Classic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4075,01:05,13:40+1,2 stops,43h 35m,Economy Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4075,01:05,13:40+1,2 stops,43h 35m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4075,01:05,13:40+1,2 stops,43h 35m,Business Leisure
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4075,01:05,13:40+1,2 stops,43h 35m,Business Leisure
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4075,01:05,13:40+1,2 stops,43h 35m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4075,01:05,20:25+1,2 stops,50h 20m,Economy Classic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4075,01:05,20:25+1,2 stops,50h 20m,Economy Classic
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4082,16:10,15:40+2,2 stops,54h 30m,Refundable Main
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4082,16:10,15:40+2,2 stops,54h 30m,Refundable Comfort+
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4082,16:10,15:40+2,2 stops,54h 30m,Refundable Premium
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4082,16:10,15:40+2,2 stops,54h 30m,Refundable Main
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,United Airlines,4289,07:00,20:25+1,2 stops,44h 25m,Refundable Comfort+
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,United Airlines,4289,07:00,20:25+1,2 stops,44h 25m,Refundable Premium
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,United Airlines,4344,07:00,13:40+2,2 stops,61h 40m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"Lufthansa, Condor",4767,07:55,14:05+1,1 stop,37h 10m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"EL AL, Virgin Atlantic",6404,03:10,21:05,1 stop,24h 55m,Business Leisure
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,6561,05:15,23:05,2 stops,24h 50m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,6561,05:15,23:05,2 stops,24h 50m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,6561,05:15,23:05,2 stops,24h 50m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,6561,05:15,23:05,2 stops,24h 50m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,6561,05:15,23:05,2 stops,24h 50m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,6561,05:15,23:05,2 stops,24h 50m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,6561,05:15,23:05,2 stops,24h 50m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,"EL AL, Virgin Atlantic",6583,03:10,23:05,1 stop,26h 55m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,6609,16:05,15:50+1,2 stops,30h 45m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,6609,16:05,15:50+1,2 stops,30h 45m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,6609,16:05,19:30+1,2 stops,34h 25m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,6609,16:05,19:30+1,2 stops,34h 25m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,6617,16:05,15:50+1,2 stops,30h 45m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,6741,05:15,19:35,2 stops,21h 20m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,6741,05:15,19:35,2 stops,21h 20m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,6741,05:15,19:35,2 stops,21h 20m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,KLM,6741,05:15,19:35,2 stops,21h 20m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Air France,6844,16:05,15:20+1,2 stops,30h 15m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Delta,6930,06:50,23:05,1 stop,23h 15m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Air France,7028,05:15,19:31,2 stops,21h 16m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,British Airways,9244,06:25,18:10,1 stop,18h 45m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,EL AL,9344,03:30,13:15,1 stop,16h 45m,Light
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,British Airways,9348,06:25,14:25,1 stop,15h 00m,Refundable Main
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,British Airways,9348,06:25,16:10,1 stop,16h 45m,Refundable Comfort+
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,British Airways,9348,06:25,17:10,1 stop,17h 45m,Refundable Premium
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,British Airways,9348,06:25,18:45,1 stop,19h 20m,Refundable Main
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,British Airways,9348,06:25,19:30,1 stop,20h 05m,Refundable Premium
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,British Airways,9348,06:25,20:15,1 stop,20h 50m,Refundable Main
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,British Airways,9348,06:25,21:10,1 stop,21h 45m,Refundable Premium
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,British Airways,9348,06:25,22:45,1 stop,23h 20m,Refundable Main
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,British Airways,9348,06:25,23:00,1 stop,23h 35m,Refundable Premium
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,EL AL,9478,09:05,20:15,1 stop,18h 10m,Refundable Main
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,EL AL,9478,09:05,23:00,1 stop,20h 55m,Refundable Premium
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,American Airlines,9727,00:20,05:55,nonstop,12h 35m,Refundable Main
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,EL AL,9850,03:10,13:45,1 stop,17h 35m,Refundable Comfort+
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Iberia,9884,05:30,15:05,1 stop,16h 35m,Refundable Premium
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Iberia,9884,03:30,15:05,1 stop,18h 35m,Refundable Main
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Iberia,9884,05:30,18:55,1 stop,20h 25m,Refundable Comfort+
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,American Airlines,9956,06:25,18:10,1 stop,18h 45m,Refundable Premium
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Iberia,10008,06:30,21:15,1 stop,21h 45m,Refundable Main
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Iberia,10017,03:30,18:55,1 stop,22h 25m,Refundable Comfort+
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Iberia,10032,06:55,21:10,2 stops,21h 15m,Refundable Premium
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Iberia,10032,06:55,21:10,2 stops,21h 15m,Refundable Main
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Iberia,10035,05:30,16:10,2 stops,17h 40m,Refundable Comfort+
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Iberia,10035,05:30,17:10,2 stops,18h 40m,Refundable Premium
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Iberia,10035,05:30,18:45,2 stops,20h 15m,Refundable Main
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Iberia,10035,05:30,18:45,2 stops,20h 15m,Refundable Comfort+
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Iberia,10035,05:30,19:30,2 stops,21h 00m,Refundable Premium
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Iberia,10035,05:30,19:30,2 stops,21h 00m,Eco Flex
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Iberia,10035,05:30,19:30,2 stops,21h 00m,Eco Flex
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Iberia,10035,05:30,19:30,2 stops,21h 00m,Eco Flex
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Iberia,10035,05:30,20:15,2 stops,21h 45m,Eco Flex
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Iberia,10035,05:30,20:15,2 stops,21h 45m,Eco Flex
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Iberia,10035,05:30,20:15,2 stops,21h 45m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Iberia,10035,05:30,20:15,2 stops,21h 45m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,American Airlines,10063,06:25,14:25,1 stop,15h 00m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,American Airlines,10063,09:05,18:45,1 stop,16h 40m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,American Airlines,10063,06:25,16:10,1 stop,16h 45m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,American Airlines,10063,06:25,17:10,1 stop,17h 45m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,American Airlines,10063,09:05,20:15,1 stop,18h 10m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,American Airlines,10063,06:25,18:45,1 stop,19h 20m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,American Airlines,10063,06:25,19:30,1 stop,20h 05m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,American Airlines,10063,06:25,20:15,1 stop,20h 50m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,American Airlines,10063,09:05,23:00,1 stop,20h 55m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,American Airlines,10063,06:25,21:10,1 stop,21h 45m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,Iberia,10065,06:30,18:55,2 stops,19h 25m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,American Airlines,10093,05:30,15:05,1 stop,16h 35m,Economy
2023-12-01,Ben Gurion Intl,John F Kennedy Intl,American Airlines,10093,03:30,13:15,1 stop,16h 45m,Economy
